6.13E-06,0.0829697
6.18E-06,0.0829697
6.23E-06,0.08076
6.28E-06,0.0829697
6.33E-06,0.0785503
6.38E-06,0.0851795
6.43E-06,0.0829697
6.48E-06,0.0785503
6.53E-06,0.0785503
6.58E-06,0.0785503
6.63E-06,0.0785503
6.68E-06,0.08076
6.73E-06,0.0829697
6.78E-06,0.08076
6.83E-06,0.08076
6.88E-06,0.08076
6.93E-06,0.08076
6.98E-06,0.0829697
7.03E-06,0.0851795
7.08E-06,0.08076
7.13E-06,0.0829697
7.18E-06,0.0785503
7.23E-06,0.08076
7.28E-06,0.08076
7.33E-06,0.08076
7.38E-06,0.08076
7.43E-06,0.0785503
7.48E-06,0.0829697
7.53E-06,0.0829697
7.58E-06,0.08076
7.63E-06,0.0851795
7.68E-06,0.0829697
7.73E-06,0.08076
7.78E-06,0.08076
7.83E-06,0.0829697
7.88E-06,0.08076
7.93E-06,0.0829697
7.98E-06,0.0829697
8.03E-06,0.08076
8.08E-06,0.0829697
8.13E-06,0.0763405
8.18E-06,0.0851795
8.23E-06,0.08076
8.28E-06,0.0829697
8.33E-06,0.0851795
8.38E-06,0.08076
8.43E-06,0.0785503
8.48E-06,0.0851795
8.53E-06,0.08076
8.58E-06,0.08076
8.63E-06,0.08076
8.68E-06,0.08076
8.73E-06,0.0829697
8.78E-06,0.08076
8.83E-06,0.0851795
8.88E-06,0.08076
8.93E-06,0.08076
8.98E-06,0.0873892
9.03E-06,0.08076
9.08E-06,0.0895989
9.13E-06,0.0829697
9.18E-06,0.08076
9.23E-06,0.0829697
9.28E-06,0.0851795
9.33E-06,0.08076
9.38E-06,0.08076
9.43E-06,0.0829697
9.48E-06,0.0829697
9.53E-06,0.0851795
9.58E-06,0.0829697
9.63E-06,0.0785503
9.68E-06,0.0851795
9.73E-06,0.0829697
9.78E-06,0.08076
9.83E-06,0.0829697
9.88E-06,0.0851795
9.93E-06,0.08076
9.98E-06,0.08076
1.00E-05,0.0851795
1.01E-05,0.08076
1.01E-05,0.0829697
1.02E-05,0.08076
1.02E-05,0.0829697
1.03E-05,0.0829697
1.03E-05,0.0829697
1.04E-05,0.0829697
1.04E-05,0.08076
1.05E-05,0.0829697
1.05E-05,0.08076
1.06E-05,0.0829697
1.06E-05,0.0851795
1.07E-05,0.0829697
1.07E-05,0.0829697
1.08E-05,0.08076
1.08E-05,0.0829697
1.09E-05,0.0829697
1.09E-05,0.0829697
1.10E-05,0.0829697
1.10E-05,0.08076
1.11E-05,0.08076
1.11E-05,0.0829697
1.12E-05,0.0851795
1.12E-05,0.0851795
1.13E-05,0.0785503
1.13E-05,0.0829697
1.14E-05,0.0895989
1.14E-05,0.0829697
1.15E-05,0.0851795
1.15E-05,0.0873892
1.16E-05,0.0829697
1.16E-05,0.0829697
1.17E-05,0.0829697
1.17E-05,0.0829697
1.18E-05,0.0829697
1.18E-05,0.0851795
1.19E-05,0.0829697
1.19E-05,0.0851795
1.20E-05,0.0829697
1.20E-05,0.0829697
1.21E-05,0.0829697
1.21E-05,0.0895989
1.22E-05,0.0829697
1.22E-05,0.0829697
1.23E-05,0.0851795
1.23E-05,0.08076
1.24E-05,0.08076
1.24E-05,0.0873892
1.25E-05,0.0829697
1.25E-05,0.0851795
1.26E-05,0.0851795
1.26E-05,0.0851795
1.27E-05,0.0851795
1.27E-05,0.0851795
1.28E-05,0.0851795
1.28E-05,0.0851795
1.29E-05,0.0851795
1.29E-05,0.0829697
1.30E-05,0.0873892
1.30E-05,0.0829697
1.31E-05,0.0873892
1.31E-05,0.0829697
1.32E-05,0.0829697
1.32E-05,0.0851795
1.33E-05,0.0829697
1.33E-05,0.0829697
1.34E-05,0.0829697
1.34E-05,0.0829697
1.35E-05,0.0829697
1.35E-05,0.0851795
1.36E-05,0.0895989
1.36E-05,0.0873892
1.37E-05,0.0829697
1.37E-05,0.0895989
1.38E-05,0.0851795
1.38E-05,0.08076
1.39E-05,0.0851795
1.39E-05,0.0851795
1.40E-05,0.0851795
1.40E-05,0.0873892
1.41E-05,0.0829697
1.41E-05,0.08076
1.42E-05,0.0829697
1.42E-05,0.0851795
1.43E-05,0.0873892
1.43E-05,0.0895989
1.44E-05,0.0851795
1.44E-05,0.0829697
1.45E-05,0.0851795
1.45E-05,0.0895989
1.46E-05,0.0851795
1.46E-05,0.08076
1.47E-05,0.0851795
1.47E-05,0.0851795
1.48E-05,0.0851795
1.48E-05,0.0851795
1.49E-05,0.0851795
1.49E-05,0.0851795
1.50E-05,0.0873892
1.50E-05,0.08076
1.51E-05,0.0873892
1.51E-05,0.0851795
1.52E-05,0.0873892
1.52E-05,0.0873892
1.53E-05,0.0873892
1.53E-05,0.08076
1.54E-05,0.0851795
1.54E-05,0.0851795
1.55E-05,0.0851795
1.55E-05,0.0851795
1.56E-05,0.0895989
1.56E-05,0.0851795
1.57E-05,0.0829697
1.57E-05,0.0873892
1.58E-05,0.0851795
1.58E-05,0.0873892
1.59E-05,0.0873892
1.59E-05,0.0851795
1.60E-05,0.0895989
1.60E-05,0.0851795
1.61E-05,0.0851795
1.61E-05,0.0851795
1.62E-05,0.0851795
1.62E-05,0.0851795
1.63E-05,0.0851795
1.63E-05,0.0851795
1.64E-05,0.0895989
1.64E-05,0.0829697
1.65E-05,0.0873892
1.65E-05,0.0895989
1.66E-05,0.0829697
1.66E-05,0.0895989
1.67E-05,0.0873892
1.67E-05,0.0873892
1.68E-05,0.0895989
1.68E-05,0.0873892
1.69E-05,0.0895989
1.69E-05,0.0851795
1.70E-05,0.0918087
1.70E-05,0.0851795
1.71E-05,0.0851795
1.71E-05,0.0895989
1.72E-05,0.0873892
1.72E-05,0.0873892
1.73E-05,0.0829697
1.73E-05,0.0895989
1.74E-05,0.0873892
1.74E-05,0.0851795
1.75E-05,0.0873892
1.75E-05,0.0851795
1.76E-05,0.0873892
1.76E-05,0.0873892
1.77E-05,0.0873892
1.77E-05,0.0873892
1.78E-05,0.0851795
1.78E-05,0.0873892
1.79E-05,0.0851795
1.79E-05,0.0873892
1.80E-05,0.0895989
1.80E-05,0.0873892
1.81E-05,0.0851795
1.81E-05,0.0873892
1.82E-05,0.0873892
1.82E-05,0.0851795
1.83E-05,0.0873892
1.83E-05,0.0851795
1.84E-05,0.0895989
1.84E-05,0.0918087
1.85E-05,0.0873892
1.85E-05,0.0851795
1.86E-05,0.0895989
1.86E-05,0.0873892
1.87E-05,0.0873892
1.87E-05,0.0918087
1.88E-05,0.0829697
1.88E-05,0.0895989
1.89E-05,0.0895989
1.89E-05,0.0895989
1.90E-05,0.0895989
1.90E-05,0.0873892
1.91E-05,0.0873892
1.91E-05,0.0895989
1.92E-05,0.0873892
1.92E-05,0.0851795
1.93E-05,0.0829697
1.93E-05,0.0940184
1.94E-05,0.0851795
1.94E-05,0.0851795
1.95E-05,0.0918087
1.95E-05,0.0851795
1.96E-05,0.0895989
1.96E-05,0.0918087
1.97E-05,0.0851795
1.97E-05,0.0851795
1.98E-05,0.0895989
1.98E-05,0.0940184
1.99E-05,0.0873892
1.99E-05,0.0895989
2.00E-05,0.0851795
2.00E-05,0.0851795
2.01E-05,0.0940184
2.01E-05,0.0873892
2.02E-05,0.0895989
2.02E-05,0.0873892
2.03E-05,0.0895989
2.03E-05,0.0918087
2.04E-05,0.0895989
2.04E-05,0.0895989
2.05E-05,0.0895989
2.05E-05,0.0895989
2.06E-05,0.0895989
2.06E-05,0.0873892
2.07E-05,0.0918087
2.07E-05,0.0918087
2.08E-05,0.0918087
2.08E-05,0.0918087
2.09E-05,0.0918087
2.09E-05,0.0829697
2.10E-05,0.0895989
2.10E-05,0.0918087
2.11E-05,0.0895989
2.11E-05,0.0895989
2.12E-05,0.0918087
2.12E-05,0.0873892
2.13E-05,0.0918087
2.13E-05,0.0895989
2.14E-05,0.0895989
2.14E-05,0.0918087
2.15E-05,0.0918087
2.15E-05,0.0918087
2.16E-05,0.0895989
2.16E-05,0.0873892
2.17E-05,0.0940184
2.17E-05,0.0918087
2.18E-05,0.0895989
2.18E-05,0.0895989
2.19E-05,0.0918087
2.19E-05,0.0895989
2.20E-05,0.0873892
2.20E-05,0.0895989
2.21E-05,0.0895989
2.21E-05,0.0918087
2.22E-05,0.0940184
2.22E-05,0.0895989
2.23E-05,0.0918087
2.23E-05,0.0918087
2.24E-05,0.0918087
2.24E-05,0.0895989
2.25E-05,0.0918087
2.25E-05,0.0918087
2.26E-05,0.0918087
2.26E-05,0.0940184
2.27E-05,0.0918087
2.27E-05,0.0940184
2.28E-05,0.0940184
2.28E-05,0.0895989
2.29E-05,0.0895989
2.29E-05,0.0895989
2.30E-05,0.0895989
2.30E-05,0.0895989
2.31E-05,0.0873892
2.31E-05,0.0918087
2.32E-05,0.0918087
2.32E-05,0.0918087
2.33E-05,0.0895989
2.33E-05,0.0895989
2.34E-05,0.0895989
2.34E-05,0.0895989
2.35E-05,0.0940184
2.35E-05,0.100648
2.36E-05,0.0895989
2.36E-05,0.08076
2.37E-05,0.0895989
2.37E-05,0.0962281
2.38E-05,0.0895989
2.38E-05,0.0918087
2.39E-05,0.0895989
2.39E-05,0.0918087
2.40E-05,0.0918087
2.40E-05,0.0918087
2.41E-05,0.0918087
2.41E-05,0.0895989
2.42E-05,0.0873892
2.42E-05,0.0940184
2.43E-05,0.0918087
2.43E-05,0.0918087
2.44E-05,0.0918087
2.44E-05,0.0895989
2.45E-05,0.0873892
2.45E-05,0.0940184
2.46E-05,0.0895989
2.46E-05,0.0918087
2.47E-05,0.0940184
2.47E-05,0.0940184
2.48E-05,0.0918087
2.48E-05,0.0895989
2.49E-05,0.0918087
2.49E-05,0.0851795
2.50E-05,0.0918087
2.50E-05,0.0918087
2.51E-05,0.0918087
2.51E-05,0.0940184
2.52E-05,0.0940184
2.52E-05,0.0940184
2.53E-05,0.0873892
2.53E-05,0.0940184
2.54E-05,0.0918087
2.54E-05,0.0895989
2.55E-05,0.0895989
2.55E-05,0.0940184
2.56E-05,0.0918087
2.56E-05,0.0940184
2.57E-05,0.0895989
2.57E-05,0.0940184
2.58E-05,0.0940184
2.58E-05,0.0940184
2.59E-05,0.0918087
2.59E-05,0.0918087
2.60E-05,0.0984378
2.60E-05,0.0940184
2.61E-05,0.0851795
2.61E-05,0.0873892
2.62E-05,0.0918087
2.62E-05,0.0962281
2.63E-05,0.0895989
2.63E-05,0.0918087
2.64E-05,0.0895989
2.64E-05,0.0940184
2.65E-05,0.0962281
2.65E-05,0.100648
2.66E-05,0.0940184
2.66E-05,0.0962281
2.67E-05,0.0918087
2.67E-05,0.0918087
2.68E-05,0.0940184
2.68E-05,0.0918087
2.69E-05,0.0918087
2.69E-05,0.0918087
2.70E-05,0.0962281
2.70E-05,0.0895989
2.71E-05,0.0895989
2.71E-05,0.0918087
2.72E-05,0.0918087
2.72E-05,0.0940184
2.73E-05,0.0940184
2.73E-05,0.0918087
2.74E-05,0.0984378
2.74E-05,0.0962281
2.75E-05,0.0918087
2.75E-05,0.0940184
2.76E-05,0.0895989
2.76E-05,0.0918087
2.77E-05,0.0918087
2.77E-05,0.0918087
2.78E-05,0.0940184
2.78E-05,0.0962281
2.79E-05,0.0918087
2.79E-05,0.0940184
2.80E-05,0.0962281
2.80E-05,0.0962281
2.81E-05,0.0940184
2.81E-05,0.0918087
2.82E-05,0.0940184
2.82E-05,0.0918087
2.83E-05,0.0895989
2.83E-05,0.0940184
2.84E-05,0.0940184
2.84E-05,0.0940184
2.85E-05,0.0918087
2.85E-05,0.0918087
2.86E-05,0.0962281
2.86E-05,0.0940184
2.87E-05,0.0940184
2.87E-05,0.0918087
2.88E-05,0.0918087
2.88E-05,0.0940184
2.89E-05,0.0962281
2.89E-05,0.0962281
2.90E-05,0.0962281
2.90E-05,0.0895989
2.91E-05,0.0918087
2.91E-05,0.0962281
2.92E-05,0.0918087
2.92E-05,0.0918087
2.93E-05,0.0940184
2.93E-05,0.0940184
2.94E-05,0.0918087
2.94E-05,0.0940184
2.95E-05,0.0918087
2.95E-05,0.0962281
2.96E-05,0.0940184
2.96E-05,0.0918087
2.97E-05,0.0940184
2.97E-05,0.0895989
2.98E-05,0.0940184
2.98E-05,0.0962281
2.99E-05,0.0940184
2.99E-05,0.0962281
3.00E-05,0.0984378
3.00E-05,0.0940184
3.01E-05,0.0940184
3.01E-05,0.0940184
3.02E-05,0.0962281
3.02E-05,0.0918087
3.03E-05,0.0962281
3.03E-05,0.0984378
3.04E-05,0.0940184
3.04E-05,0.0984378
3.05E-05,0.0962281
3.05E-05,0.0940184
3.06E-05,0.0962281
3.06E-05,0.0962281
3.07E-05,0.0962281
3.07E-05,0.0962281
3.08E-05,0.0918087
3.08E-05,0.0940184
3.09E-05,0.0940184
3.09E-05,0.0918087
3.10E-05,0.0984378
3.10E-05,0.0940184
3.11E-05,0.0940184
3.11E-05,0.0940184
3.12E-05,0.0984378
3.12E-05,0.0918087
3.13E-05,0.0984378
3.13E-05,0.0940184
3.14E-05,0.0962281
3.14E-05,0.0962281
3.15E-05,0.0962281
3.15E-05,0.0962281
3.16E-05,0.100648
3.16E-05,0.0962281
3.17E-05,0.0962281
3.17E-05,0.0962281
3.18E-05,0.100648
3.18E-05,0.0940184
3.19E-05,0.0962281
3.19E-05,0.0940184
3.20E-05,0.0984378
3.20E-05,0.0962281
3.21E-05,0.0962281
3.21E-05,0.0940184
3.22E-05,0.0940184
3.22E-05,0.0962281
3.23E-05,0.0940184
3.23E-05,0.0984378
3.24E-05,0.0962281
3.24E-05,0.0918087
3.25E-05,0.0962281
3.25E-05,0.0962281
3.26E-05,0.0984378
3.26E-05,0.0962281
3.27E-05,0.0940184
3.27E-05,0.102857
3.28E-05,0.0962281
3.28E-05,0.0962281
3.29E-05,0.0918087
3.29E-05,0.0940184
3.30E-05,0.0940184
3.30E-05,0.0984378
3.31E-05,0.0962281
3.31E-05,0.0984378
3.32E-05,0.0962281
3.32E-05,0.0962281
3.33E-05,0.0940184
3.33E-05,0.0962281
3.34E-05,0.0984378
3.34E-05,0.0984378
3.35E-05,0.0984378
3.35E-05,0.0962281
3.36E-05,0.0984378
3.36E-05,0.0962281
3.37E-05,0.0962281
3.37E-05,0.0984378
3.38E-05,0.0984378
3.38E-05,0.0962281
3.39E-05,0.0940184
3.39E-05,0.0962281
3.40E-05,0.0962281
3.40E-05,0.0962281
3.41E-05,0.0940184
3.41E-05,0.0962281
3.42E-05,0.0984378
3.42E-05,0.0962281
3.43E-05,0.0962281
3.43E-05,0.0984378
3.44E-05,0.100648
3.44E-05,0.0962281
3.45E-05,0.0962281
3.45E-05,0.0940184
3.46E-05,0.100648
3.46E-05,0.0940184
3.47E-05,0.0962281
3.47E-05,0.100648
3.48E-05,0.0962281
3.48E-05,0.0940184
3.49E-05,0.0940184
3.49E-05,0.0962281
3.50E-05,0.0984378
3.50E-05,0.0962281
3.51E-05,0.0962281
3.51E-05,0.0984378
3.52E-05,0.0984378
3.52E-05,0.100648
3.53E-05,0.0962281
3.53E-05,0.0962281
3.54E-05,0.0962281
3.54E-05,0.0962281
3.55E-05,0.0962281
3.55E-05,0.0984378
3.56E-05,0.0940184
3.56E-05,0.0984378
3.57E-05,0.0940184
3.57E-05,0.0984378
3.58E-05,0.0984378
3.58E-05,0.0984378
3.59E-05,0.100648
3.59E-05,0.100648
3.60E-05,0.0984378
3.60E-05,0.0940184
3.61E-05,0.0984378
3.61E-05,0.0962281
3.62E-05,0.0918087
3.62E-05,0.0984378
3.63E-05,0.0962281
3.63E-05,0.0984378
3.64E-05,0.100648
3.64E-05,0.0962281
3.65E-05,0.100648
3.65E-05,0.0984378
3.66E-05,0.0962281
3.66E-05,0.102857
3.67E-05,0.0984378
3.67E-05,0.100648
3.68E-05,0.0962281
3.68E-05,0.0962281
3.69E-05,0.0962281
3.69E-05,0.0940184
3.70E-05,0.102857
3.70E-05,0.0984378
3.71E-05,0.100648
3.71E-05,0.100648
3.72E-05,0.0984378
3.72E-05,0.0984378
3.73E-05,0.0984378
3.73E-05,0.0984378
3.74E-05,0.100648
3.74E-05,0.0962281
3.75E-05,0.102857
3.75E-05,0.0984378
3.76E-05,0.0984378
3.76E-05,0.0984378
3.77E-05,0.0940184
3.77E-05,0.0962281
3.78E-05,0.0984378
3.78E-05,0.0984378
3.79E-05,0.100648
3.79E-05,0.102857
3.80E-05,0.100648
3.80E-05,0.0984378
3.81E-05,0.0984378
3.81E-05,0.0962281
3.82E-05,0.100648
3.82E-05,0.100648
3.83E-05,0.0984378
3.83E-05,0.100648
3.84E-05,0.0984378
3.84E-05,0.0984378
3.85E-05,0.100648
3.85E-05,0.100648
3.86E-05,0.0984378
3.86E-05,0.0984378
3.87E-05,0.100648
3.87E-05,0.0984378
3.88E-05,0.0962281
3.88E-05,0.100648
3.89E-05,0.100648
3.89E-05,0.0984378
3.90E-05,0.100648
3.90E-05,0.0940184
3.91E-05,0.0962281
3.91E-05,0.0984378
3.92E-05,0.100648
3.92E-05,0.102857
3.93E-05,0.0984378
3.93E-05,0.100648
3.94E-05,0.100648
3.94E-05,0.102857
3.95E-05,0.100648
3.95E-05,0.102857
3.96E-05,0.0962281
3.96E-05,0.0984378
3.97E-05,0.100648
3.97E-05,0.100648
3.98E-05,0.102857
3.98E-05,0.0984378
3.99E-05,0.0984378
3.99E-05,0.100648
4.00E-05,0.102857
4.00E-05,0.100648
4.01E-05,0.100648
4.01E-05,0.0984378
4.02E-05,0.0984378
4.02E-05,0.100648
4.03E-05,0.100648
4.03E-05,0.0984378
4.04E-05,0.100648
4.04E-05,0.100648
4.05E-05,0.100648
4.05E-05,0.0962281
4.06E-05,0.0984378
4.06E-05,0.100648
4.07E-05,0.0984378
4.07E-05,0.102857
4.08E-05,0.100648
4.08E-05,0.0984378
4.09E-05,0.0984378
4.09E-05,0.0984378
4.10E-05,0.102857
4.10E-05,0.100648
4.11E-05,0.100648
4.11E-05,0.100648
4.12E-05,0.100648
4.12E-05,0.100648
4.13E-05,0.0984378
4.13E-05,0.102857
4.14E-05,0.100648
4.14E-05,0.0984378
4.15E-05,0.0984378
4.15E-05,0.100648
4.16E-05,0.100648
4.16E-05,0.100648
4.17E-05,0.105067
4.17E-05,0.0962281
4.18E-05,0.100648
4.18E-05,0.100648
4.19E-05,0.100648
4.19E-05,0.102857
4.20E-05,0.0984378
4.20E-05,0.100648
4.21E-05,0.100648
4.21E-05,0.102857
4.22E-05,0.0984378
4.22E-05,0.0962281
4.23E-05,0.0962281
4.23E-05,0.105067
4.24E-05,0.102857
4.24E-05,0.100648
4.25E-05,0.0984378
4.25E-05,0.0984378
4.26E-05,0.102857
4.26E-05,0.102857
4.27E-05,0.100648
4.27E-05,0.102857
4.28E-05,0.102857
4.28E-05,0.100648
4.29E-05,0.100648
4.29E-05,0.105067
4.30E-05,0.100648
4.30E-05,0.102857
4.31E-05,0.100648
4.31E-05,0.105067
4.32E-05,0.100648
4.32E-05,0.102857
4.33E-05,0.102857
4.33E-05,0.102857
4.34E-05,0.102857
4.34E-05,0.102857
4.35E-05,0.100648
4.35E-05,0.0984378
4.36E-05,0.100648
4.36E-05,0.102857
4.37E-05,0.100648
4.37E-05,0.105067
4.38E-05,0.100648
4.38E-05,0.100648
4.39E-05,0.100648
4.39E-05,0.105067
4.40E-05,0.100648
4.40E-05,0.105067
4.41E-05,0.100648
4.41E-05,0.105067
4.42E-05,0.105067
4.42E-05,0.105067
4.43E-05,0.100648
4.43E-05,0.102857
4.44E-05,0.0984378
4.44E-05,0.102857
4.45E-05,0.102857
4.45E-05,0.102857
4.46E-05,0.100648
4.46E-05,0.107277
4.47E-05,0.102857
4.47E-05,0.100648
4.48E-05,0.105067
4.48E-05,0.105067
4.49E-05,0.100648
4.49E-05,0.105067
4.50E-05,0.100648
4.50E-05,0.100648
4.51E-05,0.105067
4.51E-05,0.105067
4.52E-05,0.102857
4.52E-05,0.102857
4.53E-05,0.100648
4.53E-05,0.102857
4.54E-05,0.102857
4.54E-05,0.102857
4.55E-05,0.102857
4.55E-05,0.102857
4.56E-05,0.105067
4.56E-05,0.100648
4.57E-05,0.105067
4.57E-05,0.105067
4.58E-05,0.102857
4.58E-05,0.100648
4.59E-05,0.102857
4.59E-05,0.100648
4.60E-05,0.105067
4.60E-05,0.102857
4.61E-05,0.100648
4.61E-05,0.105067
4.62E-05,0.100648
4.62E-05,0.105067
4.63E-05,0.107277
4.63E-05,0.100648
4.64E-05,0.102857
4.64E-05,0.105067
4.65E-05,0.0984378
4.65E-05,0.100648
4.66E-05,0.105067
4.66E-05,0.102857
4.67E-05,0.100648
4.67E-05,0.105067
4.68E-05,0.100648
4.68E-05,0.102857
4.69E-05,0.102857
4.69E-05,0.105067
4.70E-05,0.0984378
4.70E-05,0.105067
4.71E-05,0.0918087
4.71E-05,0.0962281
4.72E-05,0.113906
4.72E-05,0.102857
4.73E-05,0.105067
4.73E-05,0.102857
4.74E-05,0.105067
4.74E-05,0.107277
4.75E-05,0.102857
4.75E-05,0.109486
4.76E-05,0.105067
4.76E-05,0.102857
4.77E-05,0.102857
4.77E-05,0.102857
4.78E-05,0.105067
4.78E-05,0.102857
4.79E-05,0.102857
4.79E-05,0.102857
4.80E-05,0.102857
4.80E-05,0.102857
4.81E-05,0.100648
4.81E-05,0.102857
4.82E-05,0.105067
4.82E-05,0.105067
4.83E-05,0.105067
4.83E-05,0.107277
4.84E-05,0.105067
4.84E-05,0.102857
4.85E-05,0.102857
4.85E-05,0.105067
4.86E-05,0.105067
4.86E-05,0.102857
4.87E-05,0.102857
4.87E-05,0.107277
4.88E-05,0.105067
4.88E-05,0.105067
4.89E-05,0.105067
4.89E-05,0.107277
4.90E-05,0.105067
4.90E-05,0.105067
4.91E-05,0.102857
4.91E-05,0.107277
4.92E-05,0.107277
4.92E-05,0.102857
4.93E-05,0.105067
4.93E-05,0.102857
4.94E-05,0.102857
4.94E-05,0.105067
4.95E-05,0.109486
4.95E-05,0.105067
4.96E-05,0.107277
4.96E-05,0.100648
4.97E-05,0.107277
4.97E-05,0.105067
4.98E-05,0.105067
4.98E-05,0.105067
4.99E-05,0.107277
4.99E-05,0.105067
5.00E-05,0.105067
5.00E-05,0.107277
5.01E-05,0.107277
5.01E-05,0.100648
5.02E-05,0.107277
5.02E-05,0.109486
5.03E-05,0.105067
5.03E-05,0.107277
5.04E-05,0.102857
5.04E-05,0.102857
5.05E-05,0.107277
5.05E-05,0.107277
5.06E-05,0.105067
5.06E-05,0.109486
5.07E-05,0.102857
5.07E-05,0.105067
5.08E-05,0.107277
5.08E-05,0.107277
5.09E-05,0.107277
5.09E-05,0.105067
5.10E-05,0.107277
5.10E-05,0.102857
5.11E-05,0.105067
5.11E-05,0.107277
5.12E-05,0.102857
5.12E-05,0.105067
5.13E-05,0.107277
5.13E-05,0.105067
5.14E-05,0.105067
5.14E-05,0.105067
5.15E-05,0.107277
5.15E-05,0.107277
5.16E-05,0.105067
5.16E-05,0.107277
5.17E-05,0.109486
5.17E-05,0.102857
5.18E-05,0.105067
5.18E-05,0.111696
5.19E-05,0.107277
5.19E-05,0.107277
5.20E-05,0.107277
5.20E-05,0.107277
5.21E-05,0.102857
5.21E-05,0.102857
5.22E-05,0.107277
5.22E-05,0.105067
5.23E-05,0.107277
5.23E-05,0.107277
5.24E-05,0.107277
5.24E-05,0.105067
5.25E-05,0.107277
5.25E-05,0.107277
5.26E-05,0.111696
5.26E-05,0.109486
5.27E-05,0.102857
5.27E-05,0.107277
5.28E-05,0.105067
5.28E-05,0.107277
5.29E-05,0.105067
5.29E-05,0.107277
5.30E-05,0.107277
5.30E-05,0.107277
5.31E-05,0.107277
5.31E-05,0.109486
5.32E-05,0.109486
5.32E-05,0.107277
5.33E-05,0.105067
5.33E-05,0.107277
5.34E-05,0.107277
5.34E-05,0.105067
5.35E-05,0.107277
5.35E-05,0.105067
5.36E-05,0.107277
5.36E-05,0.109486
5.37E-05,0.109486
5.37E-05,0.107277
5.38E-05,0.109486
5.38E-05,0.107277
5.39E-05,0.105067
5.39E-05,0.109486
5.40E-05,0.109486
5.40E-05,0.105067
5.41E-05,0.105067
5.41E-05,0.107277
5.42E-05,0.107277
5.42E-05,0.107277
5.43E-05,0.107277
5.43E-05,0.107277
5.44E-05,0.111696
5.44E-05,0.107277
5.45E-05,0.102857
5.45E-05,0.107277
5.46E-05,0.109486
5.46E-05,0.107277
5.47E-05,0.105067
5.47E-05,0.107277
5.48E-05,0.105067
5.48E-05,0.109486
5.49E-05,0.107277
5.49E-05,0.107277
5.50E-05,0.111696
5.50E-05,0.105067
5.51E-05,0.105067
5.51E-05,0.109486
5.52E-05,0.107277
5.52E-05,0.105067
5.53E-05,0.109486
5.53E-05,0.107277
